GABC,20100827,15.3,15.98,15.11,15.89,13600
GAI,20100827,9.61,9.61,9.12,9.34,400
GAIA,20100827,5.5,5.62,5.42,5.58,55400
GAIN,20100827,5.66,5.94,5.59,5.93,69800
GAME,20100827,5.84,5.88,5.64,5.79,1335400
GASS,20100827,4.65,5,4.65,4.8,40700
GBCI,20100827,14.29,14.43,14,14.42,380600
GBDC,20100827,14.49,14.52,14.34,14.52,35100
GBLI,20100827,16.59,17.04,16.41,17.01,49900
GBNK,20100827,1.33,1.39,1.31,1.36,47900
GCBC,20100827,17.01,17.25,16.76,17.25,900
GCFB,20100827,1.72,1.73,1.7,1.72,8200
GCOM,20100827,6.82,7.09,6.82,7.04,33400
GENC,20100827,7.12,7.15,7.09,7.1,9100
GENT,20100827,4.75,4.77,4.75,4.76,11100
GENZ,20100827,66.95,67.96,66.26,67.62,2724600
GEOI,20100827,14.35,14.75,14.08,14.72,150900
GEOY,20100827,37.36,37.49,36.74,37.29,143300
GERN,20100827,4.86,4.91,4.74,4.9,642700
GFIG,20100827,4.66,4.83,4.51,4.64,586300
GFN,20100827,1.12,1.14,1.08,1.14,2700
GFRE,20100827,8.56,8.76,8.4,8.6,148500
GGAL,20100827,8.01,8.11,7.77,8.02,433300
GHDX,20100827,14.25,14.51,14.11,14.44,139700
GIFI,20100827,15.33,15.56,14.84,15.53,67900
GIGA,20100827,2.2,2.25,2.2,2.25,600
GIGM,20100827,2.01,2.11,1.95,2.1,830200
GIII,20100827,22.81,23.49,22.13,23.44,133000
GILD,20100827,32.21,32.58,31.8,32.52,14699500
GILT,20100827,4.8,4.88,4.79,4.88,1600
GIVN,20100827,14.12,14.52,14.01,14.49,42900
GKNT,20100827,1.38,1.4,1.36,1.36,78500
GKSR,20100827,20.29,20.46,19.69,20.42,42100
GLAD,20100827,10.59,10.78,10.42,10.76,67600
GLBC,20100827,11.87,12.47,11.61,12.4,154100
GLBL,20100827,4.61,4.78,4.52,4.73,1039200
GLBZ,20100827,8,8.06,8,8.06,500
GLCH,20100827,1.86,1.88,1.76,1.84,223300
GLDC,20100827,3.24,3.24,3.19,3.19,1200
GLDD,20100827,4.81,4.88,4.69,4.88,336300
GLNG,20100827,10.11,10.64,10.04,10.6,207300
GLOI,20100827,2.07,2.15,2.07,2.15,4400
GLPW,20100827,13.83,15,13.83,15,39400
GLRE,20100827,23.46,23.97,23.16,23.95,91900
GLUU,20100827,1.14,1.14,1.08,1.09,35900
GMAN,20100827,10.88,10.88,10.76,10.83,19900
GMCR,20100827,30.51,30.76,29.88,30.58,1652600
GMET,20100827,0.88,0.91,0.88,0.88,17700
GMTC,20100827,0.37,0.38,0.36,0.38,4400
GNBT,20100827,0.43,0.44,0.41,0.44,1479600
GNCMA,20100827,8.52,9.06,8.39,9.01,183300
GNET,20100827,5.06,5.18,5.02,5.17,11400
GNMK,20100827,4.22,4.23,4.06,4.17,32500
GNTX,20100827,17.65,18.23,17.4,18.11,2019300
GNVC,20100827,0.49,0.49,0.46,0.49,261300
GOLD,20100827,91.19,92.45,89.4,92.45,707500
GOLF,20100827,3,3.05,3,3.05,1100
GOOD,20100827,17,17.07,16.77,17.01,30500
GOODO,20100827,23.5,23.5,23.5,23.5,200
GOOG,20100827,452.56,459.99,447.65,458.83,2313100
GPIC,20100827,6.28,6.28,6.25,6.25,300
GPOR,20100827,10.85,11.21,10.49,11.2,154900
GPRC,20100827,2.88,3.17,2.88,3.11,7500
GPRE,20100827,9.4,9.71,8.95,9.57,359700
GPRO,20100827,45.11,46.71,44.79,45.13,196300
GRAN,20100827,0.92,0.93,0.92,0.92,18400
GRID,20100827,27.81,28.48,27.81,28.48,3700
GRIF,20100827,25.42,26.18,25.42,26.11,5800
GRMH,20100827,1.2,1.21,1.11,1.18,16400
GRMN,20100827,26.9,27.22,26.58,27.12,1173800
GRNB,20100827,7.18,7.18,6.91,7.06,28700
GROW,20100827,5.76,5.83,5.61,5.73,59800
GRRF,20100827,1.68,1.73,1.68,1.7,24100
GRVY,20100827,1.54,1.54,1.5,1.53,74100
GSAT,20100827,1.62,1.64,1.58,1.59,364500
GSBC,20100827,20.25,20.66,20.2,20.66,20600
GSIC,20100827,22.24,23.16,21.86,23,1077100
GSIT,20100827,5.91,5.98,5.78,5.89,113500
GSM,20100827,10.71,10.73,10.4,10.69,397800
GSOL,20100827,6.96,7.33,6.81,7.3,150700
GTEC,20100827,11.27,11.39,11.06,11.24,18300
GTIM,20100827,0.85,0.91,0.8,0.91,2000
GTIV,20100827,20.48,21.08,20.24,21.03,118800
GTLS,20100827,15.78,16.38,15.4,16.31,270000
GTXI,20100827,3.2,3.2,3.13,3.14,58800
GUID,20100827,4.91,4.99,4.68,4.96,32500
GULF,20100827,14.6,14.61,14.6,14.6,600
GXDX,20100827,17.67,17.79,17.45,17.68,121000
GYMB,20100827,38.83,39.42,38.19,39.3,575100
GYRO,20100827,80.24,80.28,79.75,79.75,800
HA,20100827,4.89,4.97,4.72,4.96,625700
HAFC,20100827,1.33,1.33,1.29,1.32,755000
HAIN,20100827,22.12,22.56,21.5,22.53,572200
HALL,20100827,8.4,8.66,8.28,8.66,37100
HALO,20100827,6.63,6.83,6.49,6.81,203200
HANS,20100827,45.28,46,44.7,45.78,765100
HARL,20100827,15.01,15.01,15,15,700
HAST,20100827,7.4,7.43,7.27,7.38,20300
HAUP,20100827,2.69,2.78,2.6,2.71,175200
HAWK,20100827,7.43,7.63,7.26,7.57,93000
HAYN,20100827,28.94,30.26,28.26,30.11,61700
HBAN,20100827,5.24,5.46,5.21,5.44,13482000
HBANP,20100827,1036.12,1050,1036.12,1050,100
HBCP,20100827,13.12,13.22,13,13.22,22400
HBE,20100827,4,4.01,4,4,1300
HBHC,20100827,28.5,28.88,27.96,28.81,105600
HBIO,20100827,3.37,3.4,3.36,3.39,14600
HBNC,20100827,22.47,22.5,22.37,22.37,400
HBNK,20100827,10,10,9.95,10,14500
HBOS,20100827,8.85,9.02,8.85,9.02,2600
HCBK,20100827,11.59,11.68,11.48,11.62,4604500
HCCI,20100827,8.5,8.5,8.35,8.5,6500
HCII,20100827,6.5,6.5,6.45,6.45,800
HCIIW,20100827,0.59,0.59,0.4,0.49,3300
HCKT,20100827,3.89,4.07,3.83,4.05,88100
HCSG,20100827,20.95,21.4,20.71,21.3,200400
HDNG,20100827,7.83,7.97,7.76,7.96,4600
HDSN,20100827,1.79,1.84,1.78,1.8,79200
HEAT,20100827,5.4,5.85,5.4,5.82,382900
HEES,20100827,7.42,7.78,7.2,7.71,67500
HELE,20100827,23.36,23.47,22.83,23.39,124900
HEOP,20100827,3.26,3.3,3.21,3.3,6700
HERO,20100827,2.21,2.21,2.1,2.18,2539500
HEV,20100827,3.1,3.26,3.01,3.26,335300
HFBC,20100827,9.01,9.11,9.01,9.01,12500
HFFC,20100827,9.4,9.4,9.38,9.4,17000
HFWA,20100827,12.77,13.07,12.77,12.97,14400
HGIC,20100827,31.61,32.23,31.46,32.13,62300
HGRD,20100827,8.18,8.18,8.17,8.18,224200
HGSI,20100827,28.04,29.77,27.96,29.38,4663800
HHGP,20100827,3.11,3.21,3.03,3.2,69600
HIBB,20100827,23.26,23.75,22.72,23.71,358900
HIFS,20100827,35.6,37.39,35.26,37.3,700
HIHO,20100827,2.19,2.19,2.15,2.15,1000
HILL,20100827,1.13,1.2,1.13,1.18,219400
HIMX,20100827,2.38,2.43,2.38,2.4,104000
HITK,20100827,17.39,17.91,16.94,17.9,114700
HITT,20100827,42.52,43.4,41.52,43.28,128600
HLCS,20100827,0.54,0.54,0.47,0.5,351400
HLIT,20100827,5.95,6.04,5.82,6.03,450800
HLYS,20100827,2.2,2.35,2.2,2.35,5800
HMIN,20100827,41.34,42.21,40.53,42.14,240000
HMNF,20100827,3.97,4,3.95,4,1100
HMPR,20100827,1,1,0.98,0.98,12300
HMSY,20100827,52.79,53.38,52.08,53.37,199600
HNRG,20100827,10.52,11.85,10.3,11.85,8200
HNSN,20100827,1.5,1.5,1.43,1.48,293800
HOFT,20100827,10,10.01,9.71,9.95,30800
HOGS,20100827,16.18,16.58,15.85,16.33,405200
HOKU,20100827,2.6,2.64,2.57,2.63,58400
HOLI,20100827,9.94,10.07,9.74,9.91,144000
HOLL,20100827,1.03,1.08,1.03,1.05,33400
HOLX,20100827,14.11,14.32,13.95,14.17,2226200
HOMB,20100827,21.75,22.08,21.41,21.97,102100
HOME,20100827,12.64,12.65,12.5,12.58,61000
HOOK,20100827,6.33,6.65,6.22,6.5,130700
HOTT,20100827,5.1,5.13,4.94,5.13,534300
HOVNP,20100827,6.61,6.74,6.52,6.65,4300
HPCCP,20100827,24.95,24.95,24.54,24.81,1800
HPJ,20100827,3.29,3.37,3.23,3.33,25900
HPOL,20100827,0.81,0.85,0.76,0.8,24800
HRBN,20100827,16.88,17.26,16.75,17.12,154200
HRBR,20100827,0.29,0.29,0.25,0.26,263300
HRLY,20100827,14.44,15.41,14.31,15.37,59900
HSFT,20100827,19,19.75,18.33,19,340100
HSIC,20100827,52.07,53.19,51.14,53.14,765100
HSII,20100827,17.35,17.68,16.92,17.63,150000
HSKA,20100827,0.44,0.48,0.44,0.44,12200
HSNI,20100827,27.38,27.86,26.65,27.61,376800
HSTM,20100827,4.95,5,4.9,4.97,9100
HSWI,20100827,6.19,6.25,5.91,6.15,30100
HTBK,20100827,3.45,3.55,3.45,3.54,5700
HTCH,20100827,2.8,2.99,2.78,2.85,256200
HTCO,20100827,7.77,7.86,7.66,7.81,8500
HTGC,20100827,9.3,9.44,9.19,9.4,187800
HTHT,20100827,21.2,21.29,20.3,20.87,116800
HTLD,20100827,14.72,15.02,14.5,14.95,465000
HTLF,20100827,14.03,14.6,14.03,14.53,22000
HTWR,20100827,66.05,66.48,63.79,66.2,49300
HUBG,20100827,26.06,27.06,25.92,27.03,478400
HUGH,20100827,23.17,23.78,22.76,23.72,24400
HURC,20100827,15.81,15.99,15.56,15.99,11400
HURN,20100827,18.9,19.27,18.36,19.19,145600
HUVL,20100827,16.14,16.25,15.75,16.24,48900
HWAY,20100827,13.06,13.14,12.7,13.09,102100
HWBK,20100827,8.9,9,8.69,8.69,6600
HWCC,20100827,8.98,9.09,8.64,9.02,313000
HWKN,20100827,30.9,31.67,30.49,31.53,25300
HYGS,20100827,4.01,4.05,3.92,4.03,4800
IAAC,20100827,16.49,16.51,16.4,16.5,50900
IACI,20100827,24.66,24.81,24.22,24.72,1231500
IART,20100827,35.63,36.23,35.01,36.19,123500
IBB,20100827,78.89,80.13,77.79,80,359500
IBCA,20100827,2.36,2.49,2.36,2.42,13300
IBCP,20100827,0.18,0.18,0.17,0.18,865200
IBCPO,20100827,11.01,11.24,11.01,11.24,300
IBKC,20100827,49.54,50.61,49.28,50.53,121300
IBKR,20100827,16.08,16.34,16,16.31,215100
IBNK,20100827,0.7,0.7,0.67,0.7,63500
IBOC,20100827,15.55,16.01,15.35,15.99,164300
ICAD,20100827,1.48,1.52,1.46,1.49,111300
ICCC,20100827,2.91,3.06,2.9,2.92,2900
ICFI,20100827,21.69,21.86,21.54,21.82,98100
ICGE,20100827,8.47,8.63,8.2,8.6,225100
ICGN,20100827,0.33,0.35,0.31,0.32,75000
ICLK,20100827,3.74,3.79,3.68,3.73,85700
ICLN,20100827,15.47,15.76,15.35,15.75,11800
ICLR,20100827,23,23.55,22.71,23.44,185900
ICOG,20100827,1.32,1.46,1.28,1.44,166100
ICON,20100827,15.79,15.81,15.32,15.56,625400
ICOP,20100827,2,2.06,1.85,1.85,59500
ICUI,20100827,36.82,36.9,36.41,36.75,87200
ICXT,20100827,7.64,7.65,7.58,7.64,63600
IDCC,20100827,25.14,25.29,24.57,25.19,324700
IDIX,20100827,5.17,5.5,5.1,5.5,139800
IDRA,20100827,3.52,3.61,3.4,3.44,44000
IDSA,20100827,14.07,14.2,13.56,14.16,200100
IDSY,20100827,1.94,1.97,1.9,1.91,8200
IDTI,20100827,5.17,5.29,5.01,5.25,1929400
IDXX,20100827,56.23,57.29,55.52,56.99,194200
IESC,20100827,3.17,3.23,3.15,3.17,19600
IFAS,20100827,28.16,28.4,28.16,28.4,1900
IFEU,20100827,26.39,26.45,26.37,26.45,6500
IFGL,20100827,27.61,27.98,27.48,27.98,22900
IFLG,20100827,4.41,4.62,4.4,4.52,80600
IFNA,20100827,36.89,36.89,36.02,36.52,1000
IFON,20100827,0.59,0.63,0.59,0.62,14200
IFSIA,20100827,12.8,13.01,12.26,12.93,507100
IFSM,20100827,31.57,31.67,31.51,31.67,3200
IGLD,20100827,18.39,18.67,18.31,18.65,7800
IGOI,20100827,1.62,1.65,1.59,1.61,144600
IGOV,20100827,101.43,101.66,101.1,101.36,13900
IGTE,20100827,16.58,17.04,16.15,16.88,195500
III,20100827,1.5,1.53,1.38,1.47,87700
IIIIW,20100827,0.008,0.008,0.0021,0.0053,120200
IIIN,20100827,8.08,8.1,7.95,8.04,76100
IIJI,20100827,6.46,6.53,6.45,6.51,19100
IILG,20100827,12.49,12.89,12.15,12.86,88600
IIN,20100827,3.9,3.9,3.85,3.85,5100
IIVI,20100827,34.66,35.6,33.8,35.52,128100
IKAN,20100827,0.98,0.99,0.91,0.94,393600
IKNX,20100827,6.85,6.88,6.85,6.88,2200
ILMN,20100827,43.59,44.18,42.92,44.03,1007200
IMAX,20100827,14.01,14.21,13.78,14.12,432900
IMGN,20100827,5.99,5.99,4.96,5.16,7340400
IMKTA,20100827,14.64,15.02,14.44,14.93,34700
IMMR,20100827,4.79,4.95,4.65,4.92,64700
IMMU,20100827,2.92,2.96,2.86,2.95,499900
IMOS,20100827,0.92,1,0.9,0.98,193800
INAP,20100827,4.18,4.37,4.08,4.36,240300
INCB,20100827,12.51,12.61,12.51,12.61,200
INCY,20100827,12.07,12.64,11.76,12.62,1506200
INDB,20100827,21.37,21.85,20.86,21.8,45000
INDY,20100827,26.43,26.55,26.16,26.55,12600
INET,20100827,10.22,10.47,10.01,10.46,76000
INFA,20100827,32.64,33.06,31.93,32.91,1263900
INFI,20100827,4.95,5.1,4.86,5.07,25000
INFN,20100827,8.41,8.72,8.19,8.71,908700
INFY,20100827,58.17,58.23,57,58.01,1461400
INHX,20100827,1.44,1.53,1.41,1.52,111600
ININ,20100827,14.88,15.26,14.59,15.07,172500
INMD,20100827,9.4,9.58,9.17,9.42,5200
INOC,20100827,1.08,1.12,0.91,1.11,5000
INOD,20100827,2.7,2.7,2.57,2.57,61200
INPH,20100827,1.57,1.58,1.54,1.58,5200
INSM,20100827,0.7,0.7,0.68,0.68,109300
INSP,20100827,7.05,7.08,6.79,7.04,204100
INSU,20100827,20.12,20.51,19.6,20.45,211700
INSW,20100827,4.75,4.9,4.75,4.9,1200
INTC,20100827,18.23,18.52,17.81,18.37,135204600
INTG,20100827,15.4,15.4,15.4,15.4,100
INTT,20100827,2.41,2.54,2.39,2.52,71000
INTU,20100827,42.56,43.08,41.95,42.94,4666600
INTX,20100827,8.68,8.83,8.54,8.8,35100
INVE,20100827,1.59,1.6,1.58,1.6,72500
INWK,20100827,5.77,5.91,5.61,5.9,70900
INXI,20100827,5.05,5.2,5.05,5.2,6500
IOSP,20100827,11.87,11.95,11.53,11.87,59100
IPAR,20100827,17.5,17.68,17.26,17.65,47900
IPAS,20100827,1.06,1.09,1.04,1.06,161500
IPCC,20100827,46.54,47.19,46.19,46.9,54900
IPCI,20100827,2.5,2.5,2.23,2.39,9900
IPCM,20100827,23.97,24.32,23.14,23.35,248900
IPGP,20100827,21.78,22.1,21.3,22.06,121300
IPHS,20100827,27.52,28.14,26.76,28.11,83100
IPSU,20100827,13.03,13.4,12.78,13.36,67600
IPXL,20100827,16.82,17,16.31,16.98,513400
IRBT,20100827,17.7,17.73,17.23,17.56,99900
IRDM,20100827,9.25,9.3,9.05,9.23,269100
IRDMW,20100827,3.15,3.15,3.12,3.12,70200
IRDMZ,20100827,2,2,2,2,100
IRET,20100827,8.23,8.25,8.07,8.24,333700
IRETP,20100827,25.46,25.46,25.46,25.46,300
IRIS,20100827,7.82,7.91,7.64,7.89,45100
IRIX,20100827,2.92,3.04,2.92,2.95,1100
IRSN,20100827,0.1,0.12,0.1,0.1,319100
IRWD,20100827,9.34,9.5,9.2,9.5,221200
ISBC,20100827,11.05,11.2,10.93,11.2,211700
ISCA,20100827,22.99,23.33,22.72,23.19,293600
ISHG,20100827,99.73,100.1,99.73,99.92,4800
ISIG,20100827,6.1,6.22,6.1,6.22,6100
ISIL,20100827,10.38,10.63,10.16,10.57,2967400
ISIS,20100827,7.94,8,7.78,7.96,661200
ISLE,20100827,8.75,9.07,8.5,8.94,308700
ISLN,20100827,19.61,20.25,19.22,19.97,1077800
ISNS,20100827,10.6,10.99,10.25,10.57,2500
ISPH,20100827,5,5.18,4.83,5.17,551300
ISRG,20100827,269,273.33,262.01,273.07,845300
ISRL,20100827,53.74,53.74,52.49,53.73,900
ISSC,20100827,5.69,5.86,5.66,5.81,19100
ISSI,20100827,7.15,7.42,6.85,7.36,427600
ISTA,20100827,3.17,3.2,3.12,3.19,32100
ISYS,20100827,6.96,7.02,6.79,7,90700
ITIC,20100827,28.5,28.5,26.51,27.95,2200
ITMN,20100827,10.49,10.55,10.27,10.47,723000
ITRI,20100827,54.3,55.44,53.77,55.42,338400
ITRN,20100827,13.41,13.41,13.07,13.34,11400
IVAC,20100827,9.45,9.82,9.13,9.81,94500
IVAN,20100827,1.55,1.64,1.53,1.64,343900
IXYS,20100827,9.18,9.39,8.86,9.37,114600
JACK,20100827,20.42,20.61,20.05,20.54,431300
JADE,20100827,3.11,3.2,3.1,3.19,143100
JAKK,20100827,15.35,15.52,15.08,15.44,137000
JASO,20100827,5.85,6.03,5.7,6.01,5860100
JAX,20100827,3.8,4.11,3.8,4.1,9600
JAXB,20100827,8.71,8.71,8.35,8.35,1000
JAZZ,20100827,8.24,8.61,8.08,8.57,983800
JBHT,20100827,32.81,33.87,32.57,33.62,1843500
JBLU,20100827,5.55,5.6,5.31,5.5,4515400
JBSS,20100827,12.37,12.6,12.24,12.51,25700
JCDA,20100827,0.81,0.88,0.8,0.84,50300
JCOM,20100827,21.46,21.94,21.02,21.91,159000
JCS,20100827,10.81,10.81,10.53,10.55,6700
JDAS,20100827,23.27,23.73,22.7,23.68,194600
JDSU,20100827,9.87,10.01,9.49,9.97,5095200
JFBC,20100827,10.78,10.97,10.78,10.97,700
JFBI,20100827,3.48,3.72,3.3,3.62,2900
JGBO,20100827,9.63,9.87,9.5,9.62,42300
JJSF,20100827,38.06,38.06,37.27,37.96,67600
JKHY,20100827,24.09,24.39,23.54,24.37,407700
JMBA,20100827,1.85,1.88,1.79,1.87,329500
JNGW,20100827,5.35,5.35,4.82,5.03,52700
JOBS,20100827,27,27.42,26.9,27.34,44600
JOEZ,20100827,1.86,1.9,1.85,1.9,337100
JOSB,20100827,38.39,38.67,37.47,38.11,553500
JOUT,20100827,10.66,11.03,10.66,11.03,5700
JOYG,20100827,54.48,56.94,53.13,56.83,2140000
JRCC,20100827,15.8,16.09,15.5,16.06,560300
JRJC,20100827,7.31,7.38,7.18,7.35,15500
JSDA,20100827,0.91,0.99,0.9,0.99,235500
JST,20100827,10.98,11.46,10.84,11.43,42700
JVA,20100827,4.53,4.53,4.53,4.53,200
JXSB,20100827,9.5,9.99,9.5,9.99,1300
KALU,20100827,36.46,37.92,35.69,37.78,83600
KAMN,20100827,21.56,22.05,21.25,21.98,59300
KBALB,20100827,5.05,5.13,4.99,5.12,93900
KCAP,20100827,5,5.21,4.93,5.19,39600
KCLI,20100827,29.58,30.95,28.95,30.57,18800
KELYA,20100827,10.66,10.79,10.33,10.74,132600
KEQU,20100827,10.5,10.52,10.48,10.52,700
KERX,20100827,3.75,3.79,3.64,3.68,726000
KEYN,20100827,10.06,10.2,10,10.12,65800
KFED,20100827,7.9,7.9,7.5,7.55,7100
KFRC,20100827,10.37,10.78,9.8,10.71,404000
KGJI,20100827,10.14,10.18,9.2,9.37,28500
KIRK,20100827,11.5,11.59,11.15,11.55,328700
KITD,20100827,8.42,8.73,8.25,8.71,304500
KLAC,20100827,28.83,29.22,27.85,29.13,3793700
KLIC,20100827,5.78,6.07,5.65,6.03,2221200
KMGB,20100827,13.33,13.39,12.92,13.35,62800
KNDI,20100827,2.99,3.05,2.97,3.03,116000
KNDL,20100827,8.43,8.5,8.16,8.37,115200
KNOL,20100827,12.22,12.31,11.89,12.17,76400
KNOT,20100827,7.17,7.32,7.06,7.29,126700
KNSY,20100827,25.91,26.59,25.71,26.57,65600
KNXA,20100827,11.25,11.65,11.04,11.62,62300
KONA,20100827,3.62,3.62,3.16,3.41,11000
KONE,20100827,2.2,2.25,2.15,2.17,114400
KONG,20100827,5.75,5.82,5.57,5.68,108800
KOPN,20100827,2.87,2.88,2.78,2.85,278900
KOSS,20100827,5.71,5.71,5.71,5.71,100
KRNY,20100827,8.72,8.9,8.7,8.9,148500
KSWS,20100827,11.87,11.91,11.57,11.87,166700
KTCC,20100827,5.06,5.13,4.97,5.06,30400
KTEC,20100827,11.93,12.3,11.93,12.3,4100
KTOS,20100827,9.83,10,9.8,9.92,49000
KUTV,20100827,3.93,3.94,3.52,3.52,69000
KVHI,20100827,12.81,13.13,12.41,13.11,41700
LABC,20100827,14.64,14.64,14.64,14.64,800
LABL,20100827,14.7,15.5,14.53,15.45,47400
LACO,20100827,1.9,1.98,1.9,1.95,13800
LAKE,20100827,9.02,9.18,9,9.09,2500
LAMR,20100827,27.19,27.45,26.36,27.05,625600
LANC,20100827,46.42,47.48,45.62,47.35,238100
LARK,20100827,16,16,16,16,1500
LAVA,20100827,3.18,3.2,2.99,3.13,681400
LAWS,20100827,13.99,14.22,13.78,14.2,10200
LAYN,20100827,25.14,25.4,24.6,25.32,162000
LBAI,20100827,8.01,8.12,7.61,8.08,60100
LBIX,20100827,2.15,2.18,2.15,2.18,300
LBTYA,20100827,27.73,27.97,27.16,27.64,1423500
LBTYB,20100827,29,29,27.93,27.93,500
LBTYK,20100827,27.77,27.77,27.1,27.6,240800
LCAPA,20100827,44.86,45.69,43.94,45.44,356400
LCAPB,20100827,44.14,44.61,44.14,44.61,400
LCAV,20100827,4.29,4.29,4.06,4.22,34400
LCRD,20100827,3.29,3.3,3.2,3.3,47700
LCRY,20100827,5.5,5.57,5.5,5.51,33500
LCUT,20100827,13.88,14.05,13.09,14,55300
LDSH,20100827,25.67,26.31,24.92,26.28,68100
LEAP,20100827,11.01,11.3,11.01,11.1,5114100
LECO,20100827,50.35,51.61,49.75,51.32,81700
LEDR,20100827,2.03,2.04,2.02,2.04,3300
LEGC,20100827,8.04,8.04,8,8,700
LFUS,20100827,36.79,38.43,36.33,38.37,128900
LGCY,20100827,23.06,23.32,22.85,23.23,91100
LGND,20100827,1.49,1.56,1.47,1.55,281900
LHCG,20100827,20.69,20.87,20.03,20.46,102900
LIFE,20100827,43.76,44.5,43.25,44.45,1313600
LIHR,20100827,39.02,39.29,38.07,39.25,17127200
LIME,20100827,3.3,3.37,3.3,3.33,6500
LINC,20100827,11.06,11.4,10.7,11.31,421700
LINE,20100827,28.1,28.92,27.86,28.82,743800
LINTA,20100827,10.4,10.84,10.24,10.77,4073500
LION,20100827,6.43,6.54,6.36,6.51,23100
LIOX,20100827,4.53,4.54,4.29,4.5,448000
LIVE,20100827,0.37,0.37,0.37,0.37,1200
LIWA,20100827,8.16,8.31,8.04,8.28,70600
LKFN,20100827,18.8,19.34,18.77,19.3,26900
LKQX,20100827,18.3,18.64,17.97,18.58,722700
LLEN,20100827,8.46,8.57,8.07,8.52,509100
LLNW,20100827,3.96,3.97,3.93,3.96,349200
LLTC,20100827,29.32,29.81,28.66,29.68,3839500
LMAT,20100827,6.9,6.95,6.86,6.93,17600
LMIA,20100827,15.8,16,15.25,15.97,34400
LMLP,20100827,1.6,1.64,1.53,1.64,35100
LMNR,20100827,16.68,16.76,16.04,16.76,7800
LMNX,20100827,14.49,15.17,14.29,15.14,139500
LNBB,20100827,4.38,4.55,4.37,4.4,11200
LNCE,20100827,21.81,22.16,21.55,22.06,153900
LNCR,20100827,23.07,23.22,22.71,23.14,927800
LNDC,20100827,5.52,5.88,5.41,5.78,178400
LNET,20100827,2.43,2.49,2.33,2.45,248900
LOAN,20100827,1.36,1.36,1.31,1.33,3500
LOCM,20100827,3.54,3.7,3.43,3.66,325400
LOGC,20100827,0.56,0.71,0.53,0.66,1700
LOGI,20100827,14.96,15.01,14.58,14.77,1645900
LOGM,20100827,29.93,30.63,29.12,30.46,355400
LOJN,20100827,3.49,3.49,3.36,3.45,17100
LONG,20100827,15,15.5,14.86,15.5,32000
LOOK,20100827,1.56,1.62,1.55,1.6,70100
LOOP,20100827,10.01,10.38,9.88,10.36,136800
LOPE,20100827,17.35,17.74,16.76,17.71,415200
LORL,20100827,54.67,56.85,53.85,55.59,94700
LPHI,20100827,15.5,15.65,15.18,15.62,60200
LPNT,20100827,31.06,31.27,30.56,31.06,272800
LPSB,20100827,7.07,7.07,7.01,7.01,17800
LPSN,20100827,7.02,7.4,6.9,7.39,449000
LPTH,20100827,2.79,2.8,2.7,2.79,12400
LQDT,20100827,13.31,13.37,12.95,13.35,37400
LRAD,20100827,0.96,0.96,0.71,0.91,122600
LRCX,20100827,36.79,37.53,35.43,37.37,4021100
LSBI,20100827,9.76,9.76,9.76,9.76,700
LSBK,20100827,8,8,7.95,7.95,2000
LSBX,20100827,20.75,20.9,20.75,20.9,10700
LSCC,20100827,4.45,4.51,4.28,4.46,1797000
LSTR,20100827,35.88,36.81,35.39,36.64,611700
LSTZA,20100827,59.52,60.1,59.45,60.08,130500
LTBR,20100827,5.56,5.64,5.52,5.63,19500
LTON,20100827,1.52,1.54,1.47,1.48,17400
LTRE,20100827,9.05,9.17,8.79,9.15,24600
LTRX,20100827,3.5,3.5,3.41,3.41,1400
LTXC,20100827,2.08,2.17,2.07,2.16,982400
LUFK,20100827,38.24,40.21,38,40.15,207600
LULU,20100827,35.98,36.23,33.15,35.53,2196300
LUNA,20100827,1.85,1.88,1.76,1.85,9300
LVLT,20100827,1.03,1.05,1.01,1.03,6812900
LWAY,20100827,10.23,10.73,10.01,10.22,16900
LWSN,20100827,7.75,7.89,7.58,7.88,961300
LXRX,20100827,1.48,1.5,1.46,1.47,471100
LYTS,20100827,5.2,5.34,5.01,5.32,76800
MAGS,20100827,2.78,2.8,2.77,2.8,700
MAIL,20100827,4.52,4.66,4.52,4.66,11500
MAIN,20100827,15.01,15.1,14.79,15.1,119000
MAJC,20100827,0.18,0.19,0.18,0.19,9400
MAKO,20100827,10.5,10.67,10.17,10.58,139500
MALL,20100827,4.05,4.05,3.99,4.02,19400
MANH,20100827,25.87,26.7,25.27,26.64,107800
MANT,20100827,35.25,35.82,35.13,35.76,176100
MAPP,20100827,11.55,11.62,11.07,11.4,82800
MARPS,20100827,17.24,17.25,17.22,17.22,700
MASI,20100827,22.57,22.83,22.12,22.81,313600
MAT,20100827,21.29,21.63,20.99,21.27,7786100
MATK,20100827,21.4,21.58,21,21.5,247300
MATW,20100827,31.88,32.77,31.56,32.69,104300
MAXY,20100827,5.44,5.67,5.35,5.65,168000
MAYS,20100827,13.95,14,13.75,13.83,1500
MBFI,20100827,15.25,15.51,15.01,15.48,187200
MBLX,20100827,11.3,12,11.1,11.97,270500
MBND,20100827,1.78,1.78,1.75,1.77,15100
MBRG,20100827,14.11,14.11,13.91,14,21400
MBTF,20100827,1.51,1.55,1.45,1.49,10800
MBVT,20100827,23.99,23.99,23.5,23.88,8300
MBWM,20100827,4.86,4.99,4.86,4.91,2400
MCBC,20100827,1.34,1.39,1.34,1.39,2800
MCBF,20100827,1.11,1.11,1.11,1.11,100
MCBI,20100827,2.95,2.95,2.62,2.89,1200
